,fecha_inicial,fecha_final,año_inicial,mes_inicial,dia_inicial,año_final,mes_final,dia_final,pais,ciudad,categoria_principal,categoria,proyecto_featured,descripcion_largo,descripcion_full_largo,titulo_largo,cant_creaciones_dueño,cant_faqs,cant_imagenes,cant_videos,cant_tiers,tier_promedio,tier_max,tier_min,duracion,moneda,objetivo_monto,objetivo_ratio,title,cotizacion,moneda_igual_pais,dia_semana_inicial,dia_semana_final,weekend_inicial,weekend_final,primera_quincena_inicial,primera_quincena_final,id,monto_obtenido,monto_obtenido_porcentaje,estado,exito
371,2019-04-02,2019-04-22,2019,4,2,2019,4,22,United States,Long Beach,Comics,Comic Books,1,43,3654,14,1,2,9,0,10,33.6,100.0,1.0,20,USD,3000.0,150.0,SHIRTLIFTER #6,1.0,1,martes,lunes,0,0,1,0,3847,7503.0,2.501,Funding Successful,success
372,2019-03-08,2019-04-07,2019,3,8,2019,4,7,United States,Nashville,Photography,Places,0,42,1476,41,1,0,1,0,5,102.0,250.0,10.0,30,USD,3500.0,116.666666666667,Jalisa Ranae Photography: Creative Space.,1.0,1,viernes,domingo,0,1,1,1,7179,171.0,0.0489,Funding Unsuccessful,fail
373,2019-02-02,2019-03-22,2019,2,2,2019,3,22,United Kingdom,Stourbridge,Comics,Comic Books,0,125,1811,36,1,0,1,0,3,32.729775,52.36764,6.545955,48,GBP,1963.7865,53.561908577531206,The Adventures of Captain child safe,1.309191,1,sábado,viernes,1,0,1,0,6000,197.687841,0.1007,Funding Unsuccessful,fail
374,2019-02-05,2019-03-07,2019,2,5,2019,3,7,United States,Los Angeles,Music,Rock,0,97,1824,58,3,0,1,0,3,36.6666666666667,75.0,10.0,30,USD,5000.0,166.666666666667,Come and Get Your Love: Remembering My Brother Lolly Vegas,1.0,1,martes,jueves,0,0,1,1,574,2.0,0.0004,Funding Unsuccessful,fail
375,2019-01-30,2019-02-24,2019,1,30,2019,2,24,United States,Greensboro,Art,Textiles,0,60,6533,42,1,0,23,0,3,21.6666666666667,40.0,5.0,25,USD,3500.0,140.0,Cute Hammerhead Shark Plush Manufacturing!,1.0,1,miércoles,domingo,0,1,0,0,955,3565.0,1.0186,Funding Successful,success
376,2018-12-13,2019-02-09,2018,12,13,2019,2,9,United States,Charlotte,Publishing,Art Books,0,84,424,47,1,0,1,0,1,50.0,50.0,50.0,58,USD,7000.0,120.68965517241399,Immortal Technique: A Revolutionary Exploration,1.0,1,jueves,sábado,0,1,1,1,2342,36.0,0.0051,Funding Unsuccessful,fail
377,2019-04-04,2019-05-04,2019,4,4,2019,5,4,Canada,Calgary,Publishing,Radio & Podcasts,0,45,3470,27,1,0,0,1,8,241.875,1000.0,5.0,30,USD,15874.0,529.133333333333,OVN: a wrestling experience,1.0,0,jueves,sábado,0,1,1,1,172,26.0,0.0016,Funding Unsuccessful,fail
378,2019-02-06,2019-03-08,2019,2,6,2019,3,8,Ireland,Dundalk,Design,Product Design,0,94,1751,12,1,0,56,1,7,29.223257142857104,48.867779999999996,7.95522,30,EUR,11364.6,430.5137772,Mighty Mouth,1.13646,1,miércoles,viernes,0,0,1,1,620,2894.56362,0.2547,Funding Unsuccessful,fail
379,2019-02-26,2019-03-28,2019,2,26,2019,3,28,United States,Brooklyn,Photography,Animals,1,130,2760,26,1,0,11,1,10,371.5,2500.0,5.0,30,USD,6000.0,200.0,Cone of Shame Notecard Set,1.0,1,martes,jueves,0,0,0,0,6404,17035.0,2.8392,Funding Successful,success
380,2019-03-05,2019-04-05,2019,3,5,2019,4,5,United States,Charlotte,Games,Tabletop Games,0,81,1214,16,1,8,37,1,6,96.8333333333333,250.0,1.0,31,USD,35000.0,1129.03225806452,The Silver River,1.0,1,martes,viernes,0,0,1,1,7039,65034.0,1.8581,Funding Successful,success
381,2019-04-04,2019-05-04,2019,4,4,2019,5,4,United Kingdom,Edinburgh,Art,Performance Art,0,123,874,33,1,0,1,0,5,49.9465,196.125,1.3075,30,GBP,653.75,28.4926041666667,Special Measures: a one act play.,1.3075,1,jueves,sábado,0,1,1,1,177,788.4225,1.206,Funding Successful,success
382,2019-02-26,2019-04-03,2019,2,26,2019,4,3,Mexico,Mexico,Design,Product Design,0,111,2027,39,1,0,1,0,10,23.1641046,48.089223,3.0218580000000004,36,MXN,312.606,0.4524190335,Pride-Warrior kittens enamel pin series,0.052101,1,martes,miércoles,0,0,0,1,6786,237.007449,0.7582,Cancelled by Creator,fail
383,2019-01-29,2019-02-21,2019,1,29,2019,2,21,United States,Rutland,Comics,Comics,0,123,2650,39,1,0,16,1,6,136.666666666667,350.0,5.0,23,USD,5000.0,217.391304347826,THE FUNNY FIENDS Wax Pack Sticker Cards,1.0,1,martes,jueves,0,0,0,0,1382,18258.0,3.6516,Funding Successful,success
384,2019-02-05,2019-03-07,2019,2,5,2019,3,7,United States,San Francisco,Publishing,Translations,0,105,2538,37,1,0,0,1,2,32.5,50.0,15.0,30,USD,500.0,16.6666666666667,Last Emperor: The Annals of Xiao-Xian,1.0,1,martes,jueves,0,0,1,1,581,111.0,0.222,Cancelled by Creator,fail
385,2019-02-08,2019-03-10,2019,2,8,2019,3,10,Canada,Ottawa,Fashion,Fashion,0,65,596,17,2,0,1,0,9,300.0,1800.0,5.0,30,USD,1000.0,33.3333333333333,Canadian Earrings,1.0,0,viernes,domingo,0,1,1,1,674,140.0,0.14,Funding Unsuccessful,fail
386,2019-03-05,2019-04-04,2019,3,5,2019,4,4,United States,Portland,Publishing,Publishing,1,117,6658,60,1,0,12,1,7,119.142857142857,500.0,1.0,30,USD,15000.0,500.0,Cartoonists+Classics: A high-tech book publishing experiment,1.0,1,martes,jueves,0,0,1,1,6913,15738.0,1.0492,Funding Successful,success
387,2019-02-05,2019-03-07,2019,2,5,2019,3,7,United States,New York,Music,Music,0,64,2190,32,1,0,1,1,11,1870.0,7500.0,5.0,30,USD,15000.0,500.0,Composing Roots - My Debut Album,1.0,1,martes,jueves,0,0,1,1,590,15556.0,1.0371,Funding Successful,success
388,2019-02-26,2019-03-23,2019,2,26,2019,3,23,United States,Worcester,Fashion,Footwear,0,111,1303,50,1,0,1,0,1,100.0,100.0,100.0,25,USD,200.0,8.0,Revolutionizing the Shoe Game through Airbrush Art,1.0,1,martes,sábado,0,1,0,0,6097,319.0,1.595,Funding Successful,success
389,2019-04-03,2019-05-03,2019,4,3,2019,5,3,Germany,Cologne,Games,Games,0,67,7005,10,1,0,28,1,8,2372.62115,11244.65,5.622325,30,EUR,5622.325,210.73692270416697,The Breach,1.124465,1,miércoles,viernes,0,0,1,1,2868,6056.36849,1.0772,Funding Successful,success
390,2019-02-19,2019-03-21,2019,2,19,2019,3,21,United States,Montclair,Games,Tabletop Games,0,75,6732,29,1,0,6,0,9,28.6666666666667,100.0,5.0,30,USD,1000.0,33.3333333333333,"For Glory #1, The Hexanomicon",1.0,1,martes,jueves,0,0,0,0,5905,6809.0,6.809,Funding Successful,success
391,2019-02-01,2019-04-02,2019,2,1,2019,4,2,United Kingdom,London,Theater,Theater,0,106,1579,22,1,0,1,0,4,28.1435,65.45,1.3090000000000002,60,GBP,785.4,17.13481,"Ready, steady... C*ck!",1.3090000000000002,1,viernes,martes,0,0,1,1,6666,852.159,1.085,Funding Successful,success
392,2019-03-05,2019-04-09,2019,3,5,2019,4,9,United Kingdom,Brighton and Hove City,Music,Music,0,52,3945,29,1,0,7,1,10,139.578794,657.77,7.89324,35,GBP,920.878,34.612909832,Stef Lynn: New Acoustic Album,1.31554,1,martes,martes,0,0,1,1,5137,1429.99198,1.5529,Funding Successful,success
393,2019-04-02,2019-04-30,2019,4,2,2019,4,30,France,Beaune,Games,Tabletop Games,0,103,5293,34,1,0,36,1,2,46.5,69.0,24.0,28,USD,6000.0,214.285714285714,Tramways: The Dystopian Expansions,1.0,0,martes,martes,0,0,1,0,3369,28361.0,4.7268,Funding Successful,success
394,2019-04-07,2019-04-14,2019,4,7,2019,4,14,United States,Brattleboro,Art,Art,0,59,1042,33,1,0,6,0,9,41.3333333333333,80.0,10.0,7,USD,1000.0,142.857142857143,Rainbow Pride Axolotl Enamel Pins,1.0,1,domingo,domingo,1,1,1,1,4894,1535.0,1.535,Funding Successful,success
395,2019-03-22,2019-04-29,2019,3,22,2019,4,29,United States,Provo,Design,Interactive Design,0,109,14577,56,1,0,64,2,4,44.0,81.0,10.0,38,USD,12500.0,328.947368421053,MANA Care ™ 🌎 The first vacuum bubble-refillable bottle.,1.0,1,viernes,lunes,0,0,0,0,3344,526.0,0.0421,Funding Unsuccessful,fail
396,2019-04-01,2019-05-01,2019,4,1,2019,5,1,United Kingdom,Bristol,Design,Graphic Design,0,134,5237,60,1,0,10,1,3,14.37403,19.60095,6.53365,30,GBP,1960.095,85.377164645,"The Really Useful CMYK Colour Chart: 1025 swatches, 1 poster",1.30673,1,lunes,miércoles,0,0,1,1,3127,2661.80901,1.358,Funding Successful,success
397,2019-03-05,2019-05-01,2019,3,5,2019,5,1,United States,Mechanicsburg,Food,Food,0,126,1526,9,1,0,1,0,1,5.0,5.0,5.0,57,USD,99060.0,1737.89473684211,Bowl Bros,1.0,1,martes,miércoles,0,0,1,1,2655,1.0,0.0,Cancelled by Creator,fail
398,2019-03-18,2019-05-17,2019,3,18,2019,5,17,United States,Duluth,Film & Video,Narrative Film,0,135,2174,60,1,0,1,1,2,15.0,25.0,5.0,60,USD,2500.0,41.6666666666667,"Wide Open Realism: Some Real stories, some for entertainment",1.0,1,lunes,viernes,0,0,0,0,28,6.0,0.0024,Cancelled by Creator,fail
399,2019-02-15,2019-04-16,2019,2,15,2019,4,16,Mexico,Tabasco,Games,Tabletop Games,0,63,952,33,1,0,1,0,1,103.854,103.854,103.854,60,MXN,41541.6,35.95217772,Volcan coleccionador de monstruos,0.051927,1,viernes,martes,0,0,0,0,4682,11.891283,0.0003,Funding Unsuccessful,fail
400,2019-03-19,2019-04-18,2019,3,19,2019,4,18,United States,Detroit,Food,Food,0,57,0,50,1,0,2,1,9,221.666666666667,1000.0,5.0,30,USD,12000.0,400.0,Eddie G's Cookies: Always Peanut and Tree-Nut Free,1.0,1,martes,jueves,0,0,0,0,4465,816.0,0.068,Funding Unsuccessful,fail
401,2019-01-10,2019-02-09,2019,1,10,2019,2,9,Mexico,Cuitzeo del Porvenir,Film & Video,Documentary,0,135,6805,36,1,0,4,1,9,777.453155555555,2612.8,5.2256,30,MXN,4337.248,7.55490771626667,Ecos del torito de petate en Cuitzeo,0.052256,1,jueves,sábado,0,1,1,1,2185,147.309664,0.034,Funding Unsuccessful,fail
402,2019-04-05,2019-04-29,2019,4,5,2019,4,29,United States,Henderson,Games,Playing Cards,0,116,2818,60,1,0,49,1,7,62.0,180.0,10.0,24,USD,5000.0,208.333333333333,Late 19th Century Playing Card Reproductions - Vanity & Faro,1.0,1,viernes,lunes,0,0,1,0,3387,18587.0,3.7174,Funding Successful,success
403,2019-03-26,2019-05-04,2019,3,26,2019,5,4,United States,Columbus,Design,Product Design,0,88,7663,48,1,7,68,3,19,173.10526315789502,432.0,18.0,39,USD,15000.0,384.615384615385,The most beautiful construction set in the world,1.0,1,martes,sábado,0,1,0,1,121,431158.0,28.7439,Funding Successful,success
404,2019-03-03,2019-04-02,2019,3,3,2019,4,2,France,Paris,Music,Music,0,67,1590,28,1,0,0,1,8,274.577338125,1137.555,1.1375549999999999,30,EUR,5687.775,215.6718963375,1er album studio de BELVILLE,1.1375549999999999,1,domingo,martes,1,0,1,1,6758,114.893055,0.0202,Funding Unsuccessful,fail
405,2019-03-02,2019-04-01,2019,3,2,2019,4,1,United States,Sarasota,Film & Video,Animation,0,131,1352,37,1,0,8,1,8,242.5,1000.0,5.0,30,USD,3300.0,110.0,"""Sticks & Stones"" Animated Short Film",1.0,1,sábado,lunes,1,0,1,1,6480,3738.0,1.1327,Funding Successful,success
406,2019-04-18,2019-05-18,2019,4,18,2019,5,18,United States,Tupelo,Publishing,Fiction,0,99,1652,12,1,0,1,0,6,39.3333333333333,150.0,1.0,30,USD,35000.0,1166.66666666667,Are We Okay?,1.0,1,jueves,sábado,0,1,0,0,26,26.0,0.0007,Cancelled by Creator,fail
407,2019-03-11,2019-04-16,2019,3,11,2019,4,16,United Kingdom,London,Technology,Sound,1,104,7864,60,1,12,112,12,5,696.7396,2318.05,198.69,36,GBP,52984.0,1949.5168444444396,"DUBLER STUDIO KIT: Your voice, the ultimate MIDI controller.",1.3246,1,lunes,martes,0,0,1,0,4650,289141.6356,5.4572,Funding Successful,success
408,2019-03-08,2019-03-27,2019,3,8,2019,3,27,United States,Dallas,Games,Tabletop Games,0,55,7049,10,1,2,11,1,5,138.8,450.0,40.0,19,USD,20000.0,1052.63157894737,Copenhagen,1.0,1,viernes,miércoles,0,0,1,0,6312,133176.0,6.6588,Funding Successful,success
409,2019-02-04,2019-03-04,2019,2,4,2019,3,4,Mexico,Queretaro,Design,Graphic Design,0,55,1343,15,3,0,4,1,6,42.9879566666667,156.954,1.56954,28,MXN,261.59,0.488780915,The Logo Making,0.052317999999999996,1,lunes,lunes,0,0,1,1,831,157.948042,0.6038,Funding Unsuccessful,fail
410,2019-02-25,2019-04-06,2019,2,25,2019,4,6,United States,New York,Art,Video Art,0,114,2688,54,1,0,20,1,11,263.181818181818,1000.0,10.0,40,USD,20000.0,500.0,His Name Was Jason.... A Friday The 13th Fan Made Film,1.0,1,lunes,sábado,0,1,0,1,7076,5989.0,0.2995,Funding Unsuccessful,fail
411,2019-04-12,2019-04-21,2019,4,12,2019,4,21,United Kingdom,Brighton and Hove City,Art,Illustration,0,41,896,17,1,0,3,0,6,22.89525,58.8735,3.9249,9,GBP,130.83,19.018321,STEAMBONES WILLIE,1.3083,1,viernes,domingo,0,1,1,0,4272,1596.126,12.2,Funding Successful,success
412,2018-12-11,2019-02-09,2018,12,11,2019,2,9,United States,Fredericksburg,Fashion,Apparel,0,68,1840,10,1,0,1,0,3,56.6666666666667,100.0,20.0,60,USD,3000.0,50.0,Bohm Squad,1.0,1,martes,sábado,0,1,1,1,2198,381.0,0.127,Funding Unsuccessful,fail
413,2019-01-17,2019-02-20,2019,1,17,2019,2,20,United Kingdom,London,Art,Illustration,0,99,2058,23,2,0,5,1,3,113.382246666667,324.5675,1.29827,34,GBP,1298.27,49.57367626176471,Make 100: Artist Queens,1.29827,1,jueves,miércoles,0,0,0,0,1220,15.579239999999999,0.012,Cancelled by Creator,fail
414,2018-12-28,2019-02-26,2018,12,28,2019,2,26,Hong Kong,Hong Kong,Design,Product Design,0,134,494,21,1,0,1,0,1,12.77,12.77,12.77,60,HKD,6385.0,13.589408333333301,A straw moulding tool,0.1277,1,viernes,martes,0,0,0,0,1022,20.432000000000002,0.0032,Funding Unsuccessful,fail
415,2019-01-08,2019-02-07,2019,1,8,2019,2,7,Canada,Downtown Toronto,Art,Mixed Media,0,73,0,28,1,0,2,0,6,34.6666666666667,70.0,10.0,30,USD,300.0,10.0,Easter Egg Togepi Enamel PIn,1.0,0,martes,jueves,0,0,1,1,2563,304.0,1.0133,Funding Successful,success
416,2019-01-12,2019-02-26,2019,1,12,2019,2,26,United States,Columbus,Food,Restaurants,0,133,4386,29,1,0,14,0,9,723.888888888889,5000.0,5.0,45,USD,15000.0,333.33333333333303,Short and Stout Brekkie + Bar,1.0,1,sábado,martes,1,0,1,0,978,15156.0,1.0104,Funding Successful,success
417,2019-01-22,2019-02-21,2019,1,22,2019,2,21,Canada,Edmonton,Art,Art,0,48,689,30,1,2,10,0,29,105.344827586207,210.0,10.0,30,USD,500.0,16.6666666666667,Shiny Pokemon Hard Enamel Pins,1.0,0,martes,jueves,0,0,0,0,1336,9059.0,18.118,Funding Successful,success
418,2019-03-17,2019-04-20,2019,3,17,2019,4,20,United States,Nashua,Theater,Immersive,0,36,2478,20,1,0,1,0,5,345.0,1000.0,25.0,34,USD,2500.0,73.52941176470591,Santa and Mrs. Claus,1.0,1,domingo,sábado,1,1,0,0,4182,22.0,0.0088,Funding Unsuccessful,fail
419,2019-01-07,2019-02-06,2019,1,7,2019,2,6,United States,Santa Rosa,Fashion,Apparel,0,97,1981,23,5,0,1,0,3,494.666666666667,1200.0,98.0,30,USD,50000.0,1666.66666666667,Pet Friendly Yoga Pants,1.0,1,lunes,miércoles,0,0,1,1,2494,497.0,0.0099,Funding Unsuccessful,fail
420,2019-03-12,2019-04-26,2019,3,12,2019,4,26,Hong Kong,Hong Kong,Technology,Apps,0,64,4679,26,1,0,4,1,2,70.0645,127.39,12.739,45,HKD,82803.5,234.40750811111099,Ycommunity of Happy People,0.12739,1,martes,viernes,0,0,1,0,3537,39.4909,0.0005,Funding Unsuccessful,fail
421,2019-02-25,2019-03-27,2019,2,25,2019,3,27,United States,Dallas,Games,Mobile Games,0,58,2584,42,2,0,1,0,4,9.0,20.0,1.0,30,USD,200.0,6.66666666666667,Endless Quest: A Party-Based Roguelike RPG,1.0,1,lunes,miércoles,0,0,0,0,6274,2.0,0.01,Cancelled by Creator,fail
422,2019-04-06,2019-05-08,2019,4,6,2019,5,8,China,Shenzhen,Publishing,Publishing,0,63,4693,26,1,0,0,1,8,32.75,75.0,2.0,32,USD,25000.0,781.25,How to Make Money in China,1.0,0,sábado,miércoles,1,0,1,1,18,241.0,0.0096,Cancelled by Creator,fail
423,2019-03-01,2019-03-31,2019,3,1,2019,3,31,United States,Nashville,Music,Music,1,15,2563,22,1,0,3,1,11,716.4545454545449,5000.0,1.0,30,USD,15000.0,500.0,Help Is Not On The Way,1.0,1,viernes,domingo,0,1,1,0,6435,15460.0,1.0307,Funding Successful,success
424,2019-03-09,2019-04-08,2019,3,9,2019,4,8,Canada,Kelowna,Games,Tabletop Games,0,80,6880,38,3,0,21,1,8,149.25,249.0,40.0,30,USD,30000.0,1000.0,Black Sun 28mm Miniatures and Rulebook,1.0,0,sábado,lunes,1,0,1,1,5142,12901.0,0.43,Cancelled by Creator,fail
425,2019-02-09,2019-03-11,2019,2,9,2019,3,11,United Kingdom,Staffordshire,Games,Tabletop Games,0,111,2279,45,1,0,16,1,8,263.9977375,1553.88,1.2949,30,GBP,5568.07,240.33646143333303,Warren Wars - a card game about bunny warfare,1.2949,1,sábado,lunes,1,0,1,1,407,2185.7912,0.3926,Cancelled by Creator,fail
426,2019-02-15,2019-03-17,2019,2,15,2019,3,17,United States,Henderson,Art,Illustration,0,29,1477,22,1,0,4,0,8,8.625,20.0,1.0,30,USD,300.0,10.0,"""The Bloody Bride"" Pin",1.0,1,viernes,domingo,0,1,0,0,5561,554.0,1.8467,Funding Successful,success
427,2019-02-23,2019-03-25,2019,2,23,2019,3,25,United States,New York,Film & Video,Documentary,0,123,3502,49,1,0,5,1,8,2051.375,10000.0,1.0,30,USD,50000.0,1666.66666666667,The Road Ahead - Portraits of the American People,1.0,1,sábado,lunes,1,0,0,0,6117,2483.0,0.0497,Funding Unsuccessful,fail
428,2019-03-14,2019-04-23,2019,3,14,2019,4,23,United States,Santa Fe,Music,Music,0,133,5435,34,1,0,3,2,18,749.166666666667,5000.0,10.0,40,USD,20000.0,500.0,Jono Manson is making a new album!,1.0,1,jueves,martes,0,0,1,0,3850,20835.0,1.0417,Funding Successful,success
429,2019-03-07,2019-03-27,2019,3,7,2019,3,27,United States,Washington,Publishing,Publishing,0,43,8581,20,1,0,0,1,3,375.0,1000.0,25.0,20,USD,20000.0,1000.0,Health effects of 5G,1.0,1,jueves,miércoles,0,0,1,0,6328,128.0,0.0064,Funding Unsuccessful,fail
430,2019-03-19,2019-04-13,2019,3,19,2019,4,13,United States,Rancho Cucamonga,Fashion,Accessories,0,18,1378,26,1,0,22,0,13,57.6923076923077,115.0,10.0,25,USD,200.0,8.0,Origami Academy Enamel Pin,1.0,1,martes,sábado,0,1,0,1,4952,1560.0,7.8,Funding Successful,success
431,2019-03-26,2019-04-06,2019,3,26,2019,4,6,United States,Collingswood,Games,Tabletop Games,0,71,5067,46,1,0,23,1,5,16.8,50.0,1.0,11,USD,1000.0,90.9090909090909,Handsome - An elegant wordgame by TC Petty III,1.0,1,martes,sábado,0,1,0,1,7052,9766.0,9.766,Funding Successful,success
432,2019-01-14,2019-02-13,2019,1,14,2019,2,13,United States,Watauga,Technology,DIY Electronics,0,130,1369,29,1,0,0,1,5,325.2,1000.0,1.0,30,USD,5000.0,166.666666666667,Teach kids to build computers,1.0,1,lunes,miércoles,0,0,1,1,1915,2.0,0.0004,Funding Unsuccessful,fail
433,2018-12-25,2019-02-23,2018,12,25,2019,2,23,United States,Cincinnati,Games,Video Games,0,86,1258,17,1,0,1,0,5,36.8,100.0,5.0,60,USD,500000.0,8333.33333333333,The Battle Royale,1.0,1,martes,sábado,0,1,0,0,1563,6.0,0.0,Cancelled by Creator,fail
434,2019-03-11,2019-04-03,2019,3,11,2019,4,3,United Kingdom,Stratford-upon-Avon,Games,Tabletop Games,0,82,3164,13,1,1,8,0,3,55.6332,105.96799999999999,1.3246,23,GBP,13246.0,762.854417391304,Key Market II,1.3246,1,lunes,miércoles,0,0,1,1,6767,124043.4916,9.3646,Funding Successful,success
435,2019-03-12,2019-04-11,2019,3,12,2019,4,11,Austria,Vienna,Design,Product Design,0,57,535,24,1,0,1,0,4,170.70453125,564.3125,5.643125,30,EUR,1128.625,42.459813020833295,Nailed - Design Nailtips,1.128625,0,martes,jueves,0,0,1,1,5132,3.385875,0.003,Funding Unsuccessful,fail
436,2019-03-28,2019-04-27,2019,3,28,2019,4,27,United States,New Orleans,Fashion,Apparel,0,132,227,21,1,0,1,0,3,15.333333333333302,40.0,1.0,30,USD,500.0,16.6666666666667,Environment awareness,1.0,1,jueves,sábado,0,1,0,0,3599,2.0,0.004,Funding Unsuccessful,fail
437,2019-01-08,2019-02-22,2019,1,8,2019,2,22,United States,Cleveland,Design,Product Design,0,75,3498,51,1,0,37,1,4,118.5,207.0,49.0,45,USD,35000.0,777.777777777778,CaseCase. A Battery Case for Apple Watch And iPhone,1.0,1,martes,viernes,0,0,1,0,1446,1521.0,0.0435,Cancelled by Creator,fail
438,2019-01-23,2019-02-22,2019,1,23,2019,2,22,United Kingdom,Parbold,Publishing,Fiction,0,134,3589,60,1,0,0,1,3,9.592,19.62,2.616,30,GBP,1308.0,57.0288,Orphenia's Path and the Battle of Verseven - Help me publish,1.308,1,miércoles,viernes,0,0,0,0,1498,1.308,0.001,Funding Unsuccessful,fail
439,2019-04-22,2019-05-06,2019,4,22,2019,5,6,United States,Racine,Games,Tabletop Games,0,75,660,54,2,0,1,0,1,16.0,16.0,16.0,14,USD,250.0,17.8571428571429,Fully Painted Oil Drum Barricade War Game Terrain 28mm,1.0,1,lunes,lunes,0,0,0,1,259,217.0,0.868,Cancelled by Creator,fail
440,2019-02-24,2019-04-06,2019,2,24,2019,4,6,United States,College Station,Film & Video,Documentary,0,105,2523,35,1,0,23,1,23,1164.17391304348,10000.0,1.0,41,USD,100000.0,2439.0243902439,The Grit Factor Documentary Project,1.0,1,domingo,sábado,1,1,0,1,7117,1419.0,0.0142,Funding Unsuccessful,fail
441,2019-02-05,2019-03-07,2019,2,5,2019,3,7,Canada,Calgary,Theater,Theater,0,130,7106,29,1,0,0,1,5,2319.8,9975.0,21.0,30,USD,190850.0,6361.66666666667,Innovative Children's Theatre,1.0,0,martes,jueves,0,0,1,1,549,756.0,0.004,Funding Unsuccessful,fail
442,2019-02-25,2019-04-26,2019,2,25,2019,4,26,United States,New York,Music,Music,0,134,1471,6,1,0,1,0,1,50.0,50.0,50.0,60,USD,1000.0,16.6666666666667,Put On,1.0,1,lunes,viernes,0,0,0,0,3454,36.0,0.036000000000000004,Funding Unsuccessful,fail
443,2019-01-21,2019-02-20,2019,1,21,2019,2,20,Italy,Bologna,Art,Illustration,0,73,3441,17,1,0,13,1,9,26.5251,100.03752,1.13679,30,EUR,568.395,21.538191735,Make 100 Postcats,1.13679,1,lunes,miércoles,0,0,0,0,1397,197.80146000000002,0.348,Funding Unsuccessful,fail
444,2019-03-15,2019-04-14,2019,3,15,2019,4,14,United States,Des Moines,Games,Playing Cards,0,87,1439,47,1,0,22,1,6,75.0,150.0,15.0,30,USD,7500.0,250.0,The UnPresidented Deck: Political Playing Cards,1.0,1,viernes,domingo,0,1,0,1,4792,25417.0,3.3889,Funding Successful,success
445,2019-04-07,2019-04-22,2019,4,7,2019,4,22,Australia,Adelaide,Comics,Comic Books,0,130,2573,31,1,0,11,0,6,16.6666666666667,50.0,3.0,15,USD,250.0,16.6666666666667,Two comics from Amplified Press,1.0,0,domingo,lunes,1,0,1,0,3681,589.0,2.356,Funding Successful,success
446,2019-03-15,2019-04-14,2019,3,15,2019,4,14,United States,Baltimore,Crafts,Crafts,0,47,7950,18,1,2,13,1,6,51.8333333333333,95.0,1.0,30,USD,40000.0,1333.33333333333,Terrain Essentials,1.0,1,viernes,domingo,0,1,0,1,4846,269143.0,6.7286,Funding Successful,success
447,2019-03-03,2019-04-14,2019,3,3,2019,4,14,Australia,Sydney,Film & Video,Documentary,0,117,1666,28,1,0,1,1,2,275.0,500.0,50.0,42,USD,3000.0,71.4285714285714,Asanawa – the Art of Shibari,1.0,0,domingo,domingo,1,1,1,1,4852,3100.0,1.0333,Funding Successful,success
448,2019-03-20,2019-05-04,2019,3,20,2019,5,4,United States,New York,Art,Mixed Media,0,115,4937,37,1,0,1,0,8,55.625,150.0,5.0,45,USD,2000.0,44.4444444444444,Redemption Song•arts+A.S.=possibility,1.0,1,miércoles,sábado,0,1,0,1,195,51.0,0.0255,Cancelled by Creator,fail
449,2019-03-20,2019-04-19,2019,3,20,2019,4,19,United States,Pittsburgh,Technology,Apps,0,82,1711,37,1,0,1,0,6,30.5,100.0,2.0,30,USD,15000.0,500.0,What's On?: A Community Discovery App,1.0,1,miércoles,viernes,0,0,0,0,4469,111.0,0.0074,Funding Unsuccessful,fail
450,2019-04-14,2019-05-05,2019,4,14,2019,5,5,United Kingdom,Oakham,Art,Art,0,48,714,39,1,0,2,0,4,20.60627625,34.016709999999996,11.775015,21,GBP,457.91725,28.5290078704167,BTS Persona Love Letter Hard Enamel Pin,1.308335,1,domingo,domingo,1,1,1,1,278,744.442615,1.6257,Funding Successful,success
451,2019-02-11,2019-03-13,2019,2,11,2019,3,13,United States,Philadelphia,Games,Tabletop Games,0,130,3934,48,1,0,12,0,5,72.4,170.0,4.0,30,USD,750.0,25.0,Ghostlike Crime: An RPG Zine of Modern Weirdness,1.0,1,lunes,miércoles,0,0,1,1,5305,3177.0,4.236000000000001,Funding Successful,success
